date,player_name,goals_scored,penalty,own_goal
1981-01-03T00:00:00Z,Dave Halsey,1,0,0
1981-01-03T00:00:00Z,Colin Dredge,1,0,0
1981-01-17T00:00:00Z,Colin Dredge,2,0,0
1981-01-24T00:00:00Z,Ricky Blake,2,0,0
1981-01-24T00:00:00Z,Dave Halsey,1,0,0
1981-01-24T00:00:00Z,Colin Dredge,1,0,0
1981-01-31T00:00:00Z,Alan Ponfield,1,0,0
1981-02-14T00:00:00Z,Mark Edwards,1,0,0
1981-02-21T00:00:00Z,Colin Dredge,1,0,0
1981-02-28T00:00:00Z,Colin Dredge,1,0,0
1981-02-28T00:00:00Z,Malcolm Beck,1,0,0
1981-03-24T00:00:00Z,Richard Owen,1,0,0
1981-03-24T00:00:00Z,Viv Fear,1,0,0
1981-03-28T00:00:00Z,Colin Dredge,1,0,0
1981-04-04T00:00:00Z,Viv Fear,1,0,0
1981-04-04T00:00:00Z,Dave Halsey,1,0,0
1981-04-11T00:00:00Z,Micky Sardo,1,0,0
1981-04-15T00:00:00Z,Viv Fear,1,0,0
1981-04-17T00:00:00Z,Micky Sardo,1,0,0
1981-04-17T00:00:00Z,Ricky Blake,1,0,0
1981-04-18T00:00:00Z,Richard Owen,1,0,0
1981-04-20T00:00:00Z,Viv Fear,1,0,0
1981-04-28T00:00:00Z,Dave Halsey,1,0,0
1981-05-02T00:00:00Z,Dave Halsey,1,0,0
1981-05-02T00:00:00Z,Ricky Blake,1,0,0
1981-08-15T00:00:00Z,John Barnes,1,0,0
1981-08-19T00:00:00Z,John Barnes,1,0,0
1981-08-22T00:00:00Z,Dave Halsey,1,0,0
1981-08-26T00:00:00Z,Dave Halsey,2,0,0
1981-08-29T00:00:00Z,Dave Halsey,2,0,0
1981-09-02T00:00:00Z,Dave Halsey,2,0,0
1981-09-05T00:00:00Z,Tony Staddon,1,0,0
1981-09-12T00:00:00Z,John Barnes,1,0,0
1981-09-12T00:00:00Z,Dave Halsey,1,0,0
1981-09-19T00:00:00Z,Terry Woodward,1,0,0
1981-09-26T00:00:00Z,Richard Sobers,1,0,0
1981-09-26T00:00:00Z,OG,1,0,1
1981-10-10T00:00:00Z,Dave Halsey,1,0,0
1981-10-10T00:00:00Z,Derek Bryant,1,0,0
1981-10-17T00:00:00Z,Micky Sardo,1,0,0
1981-10-17T00:00:00Z,Terry Woodward,1,0,0
1981-10-17T00:00:00Z,Dave Halsey,1,0,0
1981-11-07T00:00:00Z,Terry Woodward,1,0,0
1981-11-21T00:00:00Z,Micky Sardo,1,0,0
1981-11-21T00:00:00Z,Terry Woodward,1,0,0
1981-12-05T00:00:00Z,Micky Sardo,3,0,0
1982-01-01T00:00:00Z,Dave Halsey,1,0,0
1982-01-02T00:00:00Z,Dave Halsey,2,0,0
1982-02-13T00:00:00Z,Dave Halsey,1,0,0
1982-02-20T00:00:00Z,Richard Sobers,1,0,0
1982-03-10T00:00:00Z,Derek Bryant,1,0,0
1982-03-13T00:00:00Z,Garry Calder,2,0,0
1982-03-13T00:00:00Z,Dave Halsey,1,0,0
1982-03-20T00:00:00Z,Steve Palmer,1,0,0
1982-03-20T00:00:00Z,Richard Sobers,1,0,0
1982-03-20T00:00:00Z,Dave Halsey,1,0,0
1982-03-31T00:00:00Z,Richard Sobers,1,0,0
1982-03-31T00:00:00Z,Dave Jones,1,0,0
1982-03-31T00:00:00Z,John Horsey,1,0,0
1982-04-03T00:00:00Z,Dave Halsey,1,0,0
1982-04-03T00:00:00Z,Dave Jones,1,0,0
1982-04-09T00:00:00Z,Dave Jones,1,0,0
1982-04-10T00:00:00Z,John Horsey,1,0,0
1982-04-12T00:00:00Z,Richard Sobers,1,0,0
1982-04-18T00:00:00Z,Richard Sobers,1,0,0
1982-04-24T00:00:00Z,Alan Ponfield,1,0,0
1982-04-28T00:00:00Z,Richard Sobers,1,0,0
1982-08-21T00:00:00Z,Steve Baddock,1,0,0
1982-08-31T00:00:00Z,Steve Fudge,1,0,0
1982-10-09T00:00:00Z,Steve Baddock,1,0,0
1982-10-23T00:00:00Z,Chris Dando,1,0,0
1982-10-30T00:00:00Z,OG,1,0,1
1982-11-06T00:00:00Z,Steve Baddock,1,0,0
1982-11-13T00:00:00Z,Tim Vaughan,1,0,0
1982-11-20T00:00:00Z,Dave Jones,1,0,0
1982-11-27T00:00:00Z,Steve Baddock,1,0,0
1982-12-04T00:00:00Z,Steve Baddock,1,0,0
1982-12-11T00:00:00Z,Steve Baddock,1,0,0
1982-12-18T00:00:00Z,Jimmy Brown,2,0,0
1982-12-18T00:00:00Z,Steve Hancock,1,0,0
1982-12-18T00:00:00Z,Steve Baddock,2,0,0
1982-12-28T00:00:00Z,Steve Baddock,1,0,0
1983-01-01T00:00:00Z,Darren Hunt,2,0,0
1983-01-01T00:00:00Z,Steve Baddock,3,0,0
1983-01-01T00:00:00Z,Alan Ponfield,1,0,0
1983-01-01T00:00:00Z,Jimmy Brown,1,0,0
1983-01-12T00:00:00Z,Steve Baddock,1,0,0
1983-01-15T00:00:00Z,Steve Baddock,2,0,0
1983-01-22T00:00:00Z,Tim Vaughan,1,0,0
1983-01-22T00:00:00Z,Shaun Carpenter,1,0,0
1983-01-29T00:00:00Z,Steve Hancock,1,0,0
1983-02-12T00:00:00Z,Darren Hunt,1,0,0
1983-02-12T00:00:00Z,Mike Summers,1,0,0
1983-02-26T00:00:00Z,Mike Summers,1,0,0
1983-02-26T00:00:00Z,Jimmy Brown,2,0,0
1983-02-26T00:00:00Z,Steve Hancock,1,0,0
1983-03-12T00:00:00Z,Alan Ponfield,1,0,0
1983-03-12T00:00:00Z,Darren Hunt,1,0,0
1983-03-26T00:00:00Z,Shaun Carpenter,1,0,0
1983-04-01T00:00:00Z,Steve Baddock,1,0,0
1983-04-01T00:00:00Z,Steve Hancock,1,0,0
1983-04-04T00:00:00Z,Mike Summers,1,0,0
1983-04-04T00:00:00Z,Alan Ponfield,1,0,0
1983-04-09T00:00:00Z,Dave Barnes,2,0,0
1983-04-09T00:00:00Z,Steve Hancock,1,0,0
1983-04-23T00:00:00Z,Jimmy Brown,1,0,0
1983-04-23T00:00:00Z,Steve Hancock,1,0,0
1983-04-26T00:00:00Z,Darren Hunt,1,0,0
1983-04-30T00:00:00Z,Mike Summers,1,0,0
1983-08-13T00:00:00Z,Steve Badock,1,0,0
1983-08-17T00:00:00Z,Steve Badock,1,0,0
1983-08-17T00:00:00Z,Dave Barnes,1,0,0
1983-08-17T00:00:00Z,Alan Ponfield,1,0,0
1983-08-20T00:00:00Z,Alan Ponfield,1,0,0
1983-08-27T00:00:00Z,Steve Badock,2,0,0
1983-08-29T00:00:00Z,Derek Bryant,1,0,0
1983-09-03T00:00:00Z,Dave Barnes,1,0,0
1983-09-10T00:00:00Z,Steve Badock,1,0,0
1983-09-10T00:00:00Z,Dave Barnes,1,0,0
1983-09-17T00:00:00Z,Chris Stutt,1,0,0
1983-09-17T00:00:00Z,Simon Hayett,1,0,0
1983-09-24T00:00:00Z,Darren Hunt,1,0,0
1983-10-01T00:00:00Z,OG,1,0,1
1983-10-22T00:00:00Z,Dave Jones,1,0,0
1983-10-29T00:00:00Z,Steve Badock,1,0,0
1983-11-26T00:00:00Z,Ernie Cook,1,0,0
1983-12-03T00:00:00Z,Steve Badock,1,0,0
1983-12-10T00:00:00Z,Mike Summers,1,0,0
1983-12-17T00:00:00Z,OG,1,0,1
1983-12-27T00:00:00Z,Adrian Hurd,1,0,0
1984-01-02T00:00:00Z,Gary Hodson,2,0,0
1984-02-04T00:00:00Z,Glyn Davis,1,0,0
1984-02-04T00:00:00Z,Steve Badock,1,0,0
1984-02-04T00:00:00Z,Gary Hodson,1,0,0
1984-02-11T00:00:00Z,Gary Hodson,2,0,0
1984-02-18T00:00:00Z,Glyn Davis,1,0,0
1984-02-25T00:00:00Z,Glyn Davis,1,0,0
1984-03-03T00:00:00Z,Glyn Davis,2,0,0
1984-03-03T00:00:00Z,Ernie Cook,1,0,0
1984-03-03T00:00:00Z,Tim Vaughan,1,0,0
1984-03-10T00:00:00Z,Dave Jones,1,0,0
1984-03-17T00:00:00Z,Adrian Hurd,1,0,0
1984-03-17T00:00:00Z,Steve Badock,1,0,0
1984-03-31T00:00:00Z,Glyn Davis,1,0,0
1984-04-04T00:00:00Z,Steve Hancock,1,0,0
1984-04-07T00:00:00Z,Glyn Davis,1,0,0
1984-04-11T00:00:00Z,Shaun Carpenter,1,0,0
1984-04-11T00:00:00Z,OG,1,0,1
1984-04-14T00:00:00Z,Steve Badock,2,0,0
1984-04-20T00:00:00Z,Steve Badock,1,0,0
1984-04-20T00:00:00Z,Glyn Davis,1,0,0
1984-04-21T00:00:00Z,Steve Badock,1,0,0
1984-04-25T00:00:00Z,OG,1,0,1
1984-04-28T00:00:00Z,Mike Summer,1,0,0
1984-04-28T00:00:00Z,Steve Badock,1,0,0
1984-04-28T00:00:00Z,Vernon Cook,1,0,0
1984-04-28T00:00:00Z,Darren Hunt,1,0,0
1984-04-30T00:00:00Z,Steve Badock,2,0,0
1984-08-22T00:00:00Z,Robert Brooks,1,0,0
1984-09-11T00:00:00Z,Nigel Brimble,1,0,0
1984-09-11T00:00:00Z,Brian Curtis,1,0,0
1984-09-15T00:00:00Z,Robert Brooks,1,0,0
1984-09-15T00:00:00Z,Tim Vaughan,1,0,0
1984-09-22T00:00:00Z,Nigel Lee,1,0,0
1984-10-06T00:00:00Z,Ernie Cook,1,0,0
1984-10-17T00:00:00Z,Robert Brooks,2,0,0
1984-10-20T00:00:00Z,Shaun Carpenter,1,0,0
1984-10-20T00:00:00Z,Peter Brimble,1,0,0
1984-10-30T00:00:00Z,Glyn Davis,1,0,0
1984-11-03T00:00:00Z,Tim Vaughan,1,0,0
1984-11-10T00:00:00Z,Jimmy Brown,1,0,0
1984-11-10T00:00:00Z,Shaun Carpenter,1,0,0
1984-11-10T00:00:00Z,Peter Brimble,1,0,0
1984-11-17T00:00:00Z,Peter Brimble,1,0,0
1984-11-17T00:00:00Z,Mike Summers,2,0,0
1984-11-17T00:00:00Z,Glyn Davis,1,0,0
1984-12-01T00:00:00Z,Shaun Carpenter,1,0,0
1984-12-01T00:00:00Z,Glyn Davis,1,0,0
1984-12-01T00:00:00Z,Andy Williams,1,0,0
1984-12-08T00:00:00Z,Brian Curtis,2,0,0
1984-12-08T00:00:00Z,Jimmy Brown,1,0,0
1984-12-15T00:00:00Z,Tim Vaughan,2,0,0
1984-12-26T00:00:00Z,Jimmy Brown,1,0,0
1984-12-26T00:00:00Z,Robert Brooks,1,0,0
1984-12-29T00:00:00Z,Steve Coles,1,0,0
1985-01-01T00:00:00Z,Glyn Davis,1,0,0
1985-01-01T00:00:00Z,Brian Curtis,1,0,0
1985-02-02T00:00:00Z,Mike Summers,1,0,0
1985-03-02T00:00:00Z,Glyn Davis,1,0,0
1985-03-02T00:00:00Z,Peter Brimble,1,0,0
1985-03-04T00:00:00Z,OG,1,0,1
1985-03-04T00:00:00Z,Keith Butler,1,0,0
1985-03-09T00:00:00Z,Alan O’Leary,1,0,0
1985-03-16T00:00:00Z,Mike Summers,1,0,0
1985-03-16T00:00:00Z,Alan O’Leary,1,0,0
1985-03-23T00:00:00Z,Alan O’Leary,2,0,0
1985-03-23T00:00:00Z,Mike Summers,1,0,0
1985-03-26T00:00:00Z,Mike Summers,1,0,0
1985-03-26T00:00:00Z,Alan O’Leary,1,0,0
1985-04-02T00:00:00Z,Ernie Cook,1,0,0
1985-04-06T00:00:00Z,Rich Bowring,1,0,0
1985-04-08T00:00:00Z,Dave Jones,1,0,0
1985-04-08T00:00:00Z,Keith Butler,1,0,0
1985-04-10T00:00:00Z,Alan O’Leary,1,0,0
1985-04-13T00:00:00Z,Jimmy Brown,1,0,0
1985-04-13T00:00:00Z,Alan O’Leary,1,0,0
1985-04-16T00:00:00Z,Keith Butler,1,0,0
1985-04-16T00:00:00Z,Rich Bowring,1,0,0
1985-04-20T00:00:00Z,Mike Summers,1,0,0
1985-04-20T00:00:00Z,Alan O’Leary,2,0,0
1985-04-20T00:00:00Z,Dave Jones,1,0,0
1985-04-27T00:00:00Z,Rich Bowring,1,0,0
1985-04-27T00:00:00Z,Alan O’Leary,1,0,0
1985-04-27T00:00:00Z,Mike Summers,1,0,0
1985-04-29T00:00:00Z,Rich Bowring,2,0,0
1985-04-29T00:00:00Z,Mike Summers,1,0,0
1985-08-17T00:00:00Z,Martin Wheeler,1,0,0
1985-08-17T00:00:00Z,Alan O’Leary,1,0,0
1985-08-17T00:00:00Z,Shaun Pinker,1,0,0
1985-08-24T00:00:00Z,Shaun Pinker,1,0,0
1985-08-26T00:00:00Z,Martin Wheeler,1,0,0
1985-08-26T00:00:00Z,Shaun Pinker,1,0,0
1985-08-26T00:00:00Z,Micky Ratcliffe,1,0,0
1985-09-04T00:00:00Z,Shaun Pinker,1,0,0
1985-09-04T00:00:00Z,Dave Saunders,1,0,0
1985-09-07T00:00:00Z,OG,1,0,1
1985-09-07T00:00:00Z,Shaun Pinker,1,0,0
1985-09-14T00:00:00Z,Martin Wheeler,1,0,0
1985-09-19T00:00:00Z,Micky Ratcliffe,1,0,0
1985-09-21T00:00:00Z,Shaun Pinker,1,0,0
1985-09-21T00:00:00Z,Martin Wheeler,1,0,0
1985-09-28T00:00:00Z,John Miles,1,0,0
1985-09-28T00:00:00Z,Dave Saunders,2,0,0
1985-10-05T00:00:00Z,Martin Wheeler,1,0,0
1985-10-05T00:00:00Z,Dave Saunders,1,0,0
1985-10-05T00:00:00Z,Micky Andrews,1,0,0
1985-10-12T00:00:00Z,Shaun Carpenter,1,0,0
1985-10-12T00:00:00Z,Kenny Duharty,1,0,0
1985-10-12T00:00:00Z,Dave Saunders,1,0,0
1985-10-12T00:00:00Z,Martin Wheeler,1,0,0
1985-10-26T00:00:00Z,Kenny Duharty,2,0,0
1985-10-26T00:00:00Z,Martin Wheeler,1,0,0
1985-11-02T00:00:00Z,Martin Wheeler,1,0,0
1985-11-02T00:00:00Z,Kenny Duharty,1,0,0
1985-11-09T00:00:00Z,Kenny Duharty,1,0,0
1985-11-23T00:00:00Z,Martin Wheeler,2,0,0
1985-11-30T00:00:00Z,Steve Taylor,1,0,0
1985-11-30T00:00:00Z,Shaun Carpenter,1,0,0
1985-11-30T00:00:00Z,Martin Wheeler,2,0,0
1985-12-07T00:00:00Z,Colin Wilkie,1,0,0
1985-12-07T00:00:00Z,Martin Wheeler,1,0,0
1985-12-07T00:00:00Z,Mel Grainger,1,0,0
1985-12-07T00:00:00Z,Mike Ratcliffe,1,0,0
1985-12-10T00:00:00Z,Martin Wheeler,1,0,0
1985-12-10T00:00:00Z,Colin Wilkie,1,0,0
1985-12-10T00:00:00Z,Darren Hunt,1,0,0
1985-12-21T00:00:00Z,Shaun Carpenter,1,0,0
1985-12-28T00:00:00Z,Mike Ratcliffe,1,0,0
1985-12-28T00:00:00Z,Bob Walker,2,0,0
1985-12-28T00:00:00Z,Martin Wheeler,1,0,0
1985-12-28T00:00:00Z,Mel Grainger,1,0,0
1985-12-28T00:00:00Z,Colin Wilkie,1,0,0
1985-12-28T00:00:00Z,Darren Hunt,1,0,0
1985-12-28T00:00:00Z,Dave Saunders,1,0,0
1986-01-01T00:00:00Z,Bob Walker,1,0,0
1986-01-01T00:00:00Z,Dave Saunders,1,0,0
1986-01-01T00:00:00Z,Martin Wheeler,1,0,0
1986-01-04T00:00:00Z,Martin Wheeler,1,0,0
1986-01-11T00:00:00Z,Kenny Duharty,1,0,0
1986-01-11T00:00:00Z,Mike Weedon,1,0,0
1986-01-11T00:00:00Z,Bob Walker,1,0,0
1986-01-18T00:00:00Z,Colin Wilkie,1,0,0
1986-01-25T00:00:00Z,Mike Weedon,1,0,0
1986-02-01T00:00:00Z,Baker,1,0,0
1986-03-01T00:00:00Z,Bob Walker,1,0,0
1986-03-08T00:00:00Z,Dave Legg,1,0,0
1986-03-08T00:00:00Z,Dave Saunders,1,0,0
1986-03-18T00:00:00Z,Darren Hunt,1,0,0
1986-03-22T00:00:00Z,Tony Harper,1,0,0
1986-03-22T00:00:00Z,Bob Walker,1,0,0
1986-03-28T00:00:00Z,Mike Ratcliffe,1,0,0
1986-04-05T00:00:00Z,Colin Wilkie,1,0,0
1986-04-12T00:00:00Z,Jay,1,0,0
1986-04-19T00:00:00Z,Colin Wilkie,1,0,0
1986-04-24T00:00:00Z,Mike Ratcliffe,1,0,0
1986-05-01T00:00:00Z,Mike Summers,1,0,0
1986-05-01T00:00:00Z,Shaun Palmer,1,0,0
1986-05-06T00:00:00Z,Dave Bruno,1,0,0
1986-05-08T00:00:00Z,OG,1,0,1
1986-08-19T00:00:00Z,Grant Evason,2,0,0
1986-08-19T00:00:00Z,Steve George,1,0,0
1986-08-23T00:00:00Z,Grant Evason,1,0,0
1986-08-30T00:00:00Z,Dave Jones,1,0,0
1986-09-03T00:00:00Z,Grant Evason,1,0,0
1986-09-03T00:00:00Z,Rich Bowring,1,0,0
1986-09-03T00:00:00Z,Simon White,1,0,0
1986-09-06T00:00:00Z,Grant Evason,1,0,0
1986-09-06T00:00:00Z,Rich Bowring,1,0,0
1986-09-27T00:00:00Z,Dave Jones,1,0,0
1986-09-27T00:00:00Z,Rich Bowring,2,0,0
1986-10-04T00:00:00Z,Grant Evason,1,0,0
1986-10-12T00:00:00Z,Rob McCartney,1,0,0
1986-10-19T00:00:00Z,Ian Doyle,1,0,0
1986-10-19T00:00:00Z,Rob McCartney,1,0,0
1986-10-22T00:00:00Z,Adrian Harvey,1,0,0
1986-10-22T00:00:00Z,Grant Evason,3,0,0
1986-10-22T00:00:00Z,Rob McCartney,1,0,0
1986-11-01T00:00:00Z,Grant Evason,1,0,0
1986-11-01T00:00:00Z,Simon White,1,0,0
1986-11-01T00:00:00Z,Rob McCartney,1,0,0
1986-11-05T00:00:00Z,Grant Evason,1,0,0
1986-11-05T00:00:00Z,Rob McCartney,1,0,0
1986-11-05T00:00:00Z,Simon White,1,0,0
1986-11-15T00:00:00Z,Rob McCartney,1,0,0
1986-11-15T00:00:00Z,Ian Doyle,1,0,0
1986-11-30T00:00:00Z,Richard Bowring,1,0,0
1986-11-30T00:00:00Z,Simon Culliford,1,0,0
1986-12-06T00:00:00Z,Dave Jones,1,0,0
1986-12-06T00:00:00Z,Simon White,1,0,0
1986-12-13T00:00:00Z,Rob McCartney,1,0,0
1986-12-20T00:00:00Z,Richard George,2,0,0
1986-12-27T00:00:00Z,Grant Evason,1,0,0
1986-12-27T00:00:00Z,Simon White,1,0,0
1987-01-01T00:00:00Z,Richard George,1,0,0
1987-01-03T00:00:00Z,Ian Doyle,1,0,0
1987-01-10T00:00:00Z,Richard George,2,0,0
1987-01-24T00:00:00Z,Richard George,1,0,0
1987-01-24T00:00:00Z,Simon White,1,0,0
1987-02-07T00:00:00Z,Grant Evason,1,0,0
1987-02-08T00:00:00Z,Steve George,1,0,0
1987-02-08T00:00:00Z,Simon White,1,0,0
1987-02-14T00:00:00Z,Steve George,1,0,0
1987-02-14T00:00:00Z,Grant Evason,2,0,0
1987-02-14T00:00:00Z,Richard George,2,0,0
1987-02-21T00:00:00Z,Richard George,1,0,0
1987-03-14T00:00:00Z,Richard George,1,0,0
1987-03-14T00:00:00Z,Ian Doyle,1,0,0
1987-03-28T00:00:00Z,Grant Evason,2,0,0
1987-04-04T00:00:00Z,Steve George,1,0,0
1987-04-04T00:00:00Z,Grant Evason,3,0,0
1987-04-11T00:00:00Z,Steve George,1,0,0
1987-04-12T00:00:00Z,Simon Culliford,1,0,0
1987-04-17T00:00:00Z,Rob McCartney,1,0,0
1987-04-17T00:00:00Z,Richard George,1,0,0
1987-04-20T00:00:00Z,Steve George,1,0,0
1987-04-25T00:00:00Z,Rich Bowring,1,0,0
1987-04-28T00:00:00Z,Rob McCartney,1,0,0
1987-05-02T00:00:00Z,Rich Bowring,1,0,0
1987-08-15T00:00:00Z,Simon Culliford,1,0,0
1987-08-15T00:00:00Z,Steve George,1,0,0
1987-08-15T00:00:00Z,Ian Doyle,1,0,0
1987-08-19T00:00:00Z,Grant Evason,1,0,0
1987-08-19T00:00:00Z,Steve Whitemore,1,0,0
1987-08-22T00:00:00Z,Steve Whitemore,1,0,0
1987-08-25T00:00:00Z,Simon Culliford,1,0,0
1987-08-29T00:00:00Z,Simon Culliford,1,0,0
1987-08-29T00:00:00Z,Richard George,1,0,0
1987-09-02T00:00:00Z,Richard George,1,0,0
1987-09-02T00:00:00Z,Shane Peters,1,0,0
1987-09-05T00:00:00Z,Rich Bowring,1,0,0
1987-09-12T00:00:00Z,Simon Culliford,1,0,0
1987-09-12T00:00:00Z,Grant Evason,2,0,0
1987-09-19T00:00:00Z,Grant Evason,1,0,0
1987-09-26T00:00:00Z,Grant Evason,1,0,0
1987-09-30T00:00:00Z,Ian Doyle,1,0,0
1987-10-03T00:00:00Z,Grant Evason,1,0,0
1987-10-03T00:00:00Z,Colin Brain,1,0,0
1987-10-10T00:00:00Z,Ian Doyle,2,0,0
1987-10-10T00:00:00Z,Steve George,1,0,0
1987-10-11T00:00:00Z,Richard George,1,0,0
1987-10-11T00:00:00Z,Simon Culliford,1,0,0
1987-10-11T00:00:00Z,Rich Bowring,1,0,0
1987-10-17T00:00:00Z,Grant Evason,1,0,0
1987-10-18T00:00:00Z,Rich Bowring,1,0,0
1987-10-24T00:00:00Z,Richard George,1,0,0
1987-10-31T00:00:00Z,Steve George,1,0,0
1987-10-31T00:00:00Z,Dave Jones,1,0,0
1987-10-31T00:00:00Z,Grant Evason,1,0,0
1987-11-14T00:00:00Z,Simon Culliford,1,0,0
1987-11-14T00:00:00Z,Grant Evason,1,0,0
1987-11-21T00:00:00Z,Grant Evason,1,0,0
1987-11-28T00:00:00Z,OG,1,0,1
1987-12-19T00:00:00Z,OG,1,0,1
1987-12-26T00:00:00Z,Duncan Atkinson,1,0,0
1987-12-26T00:00:00Z,Grant Evason,1,0,0
1988-01-09T00:00:00Z,OG,1,0,1
1988-01-09T00:00:00Z,Richard George,1,0,0
1988-01-16T00:00:00Z,Simon Culliford,1,0,0
1988-01-24T00:00:00Z,Grant Evason,1,0,0
1988-02-06T00:00:00Z,Duncan Atkinson,1,0,0
1988-02-06T00:00:00Z,Nick Greenwood,1,0,0
1988-02-06T00:00:00Z,Richard George,1,0,0
1988-02-06T00:00:00Z,Grant Evason,1,0,0
1988-02-13T00:00:00Z,Duncan Atkinson,2,0,0
1988-02-13T00:00:00Z,Dave Jones,1,0,0
1988-02-20T00:00:00Z,Grant Evason,1,0,0
1988-03-12T00:00:00Z,Duncan Atkinson,1,0,0
1988-03-19T00:00:00Z,Richard George,1,0,0
1988-03-19T00:00:00Z,Steve Whitemore,1,0,0
1988-03-20T00:00:00Z,Keith Player,2,0,0
1988-03-20T00:00:00Z,Richard George,1,0,0
1988-03-20T00:00:00Z,Grant Evason,1,0,0
1988-03-20T00:00:00Z,Dave Jones,1,0,0
1988-03-26T00:00:00Z,Nick Greenwood,1,0,0
1988-04-01T00:00:00Z,Grant Evason,1,0,0
1988-04-02T00:00:00Z,Duncan Atkinson,1,0,0
1988-04-02T00:00:00Z,Rob McCartney,1,0,0
1988-04-02T00:00:00Z,Adrian Harvey,1,0,0
1988-04-02T00:00:00Z,Grant Evason,1,0,0
1988-04-02T00:00:00Z,Richard George,3,0,0
1988-04-04T00:00:00Z,Keith Player,1,0,0
1988-04-09T00:00:00Z,Dave Jones,1,0,0
1988-04-09T00:00:00Z,Steve Whitemore,1,0,0
1988-04-16T00:00:00Z,Duncan Atkinson,1,0,0
1988-04-16T00:00:00Z,Dave Jones,1,0,0
1988-04-16T00:00:00Z,Grant Evason,1,0,0
1988-04-19T00:00:00Z,Grant Evason,1,0,0
1988-04-19T00:00:00Z,Rob McCartney,1,0,0
1988-04-19T00:00:00Z,Simon Culliford,1,0,0
1988-04-23T00:00:00Z,Nick Greenwood,1,0,0
1988-04-23T00:00:00Z,Grant Evason,1,0,0
1988-04-23T00:00:00Z,Duncan Atkinson,1,0,0
1988-04-30T00:00:00Z,Duncan Atkinson,1,0,0
1988-04-30T00:00:00Z,Steve Whitemore,1,0,0
1988-04-30T00:00:00Z,Richard George,1,0,0
1988-08-20T00:00:00Z,Steve Miles,1,0,0
1988-08-20T00:00:00Z,Ian Doyle,2,0,0
1988-08-20T00:00:00Z,Rick Murphy,1,0,0
1988-08-27T00:00:00Z,Ian Doyle,1,0,0
1988-08-27T00:00:00Z,Simon White,1,0,0
1988-08-27T00:00:00Z,Richard Artus,1,0,0
1988-08-27T00:00:00Z,Nick Greenwood,1,0,0
1988-09-17T00:00:00Z,Richard George,1,0,0
1988-09-17T00:00:00Z,Rick Murphy,1,0,0
1988-09-24T00:00:00Z,OG,1,0,1
1988-09-27T00:00:00Z,Simon Culliford,1,0,0
1988-10-01T00:00:00Z,Simon Culliford,1,0,0
1988-10-08T00:00:00Z,Ian Doyle,2,0,0
1988-10-08T00:00:00Z,Steve Miles,1,0,0
1988-10-15T00:00:00Z,Richard George,1,0,0
1988-10-15T00:00:00Z,Simon White,1,0,0
1988-10-22T00:00:00Z,Rob McCartney,1,0,0
1988-10-29T00:00:00Z,Simon Culliford,1,0,0
1988-11-02T00:00:00Z,OG,1,0,1
1988-11-05T00:00:00Z,Simon White,1,0,0
1988-11-05T00:00:00Z,Richard George,1,0,0
1988-11-12T00:00:00Z,Adrian Harvey,1,0,0
1988-11-16T00:00:00Z,Simon White,1,0,0
1988-11-19T00:00:00Z,Mark Church,1,0,0
1988-11-19T00:00:00Z,Simon Culliford,1,0,0
1988-11-22T00:00:00Z,Simon White,1,0,0
1988-11-26T00:00:00Z,Richard George,1,0,0
1988-11-26T00:00:00Z,Duncan Atkinson,1,0,0
1988-11-26T00:00:00Z,Keith Player,1,0,0
1988-12-03T00:00:00Z,Simon White,1,0,0
1988-12-07T00:00:00Z,Keith Player,1,0,0
1988-12-10T00:00:00Z,Mark Church,1,0,0
1988-12-10T00:00:00Z,OG,1,0,1
1988-12-17T00:00:00Z,Nick Greenwood,1,0,0
1988-12-17T00:00:00Z,Mark Church,3,0,0
1988-12-17T00:00:00Z,Keith Player,1,0,0
1988-12-26T00:00:00Z,Nick Greenwood,1,0,0
1988-12-26T00:00:00Z,Mark Church,1,0,0
1989-01-02T00:00:00Z,Simon White,1,0,0
1989-01-07T00:00:00Z,Simon White,1,0,0
1989-01-07T00:00:00Z,Richard George,1,0,0
1989-01-11T00:00:00Z,Simon White,1,0,0
1989-01-11T00:00:00Z,Richard George,1,0,0
1989-01-14T00:00:00Z,Keith Player,1,0,0
1989-01-28T00:00:00Z,Nick Greenwood,1,0,0
1989-02-04T00:00:00Z,Simon White,2,0,0
1989-02-04T00:00:00Z,Richard George,1,0,0
1989-02-04T00:00:00Z,Keith Player,1,0,0
1989-02-11T00:00:00Z,Richard George,1,0,0
1989-03-01T00:00:00Z,Simon White,2,0,0
1989-03-04T00:00:00Z,Simon White,1,0,0
1989-04-01T00:00:00Z,Rich Bowring,1,0,0
1989-04-05T00:00:00Z,Rob McCartney,1,0,0
1989-04-12T00:00:00Z,Adrian Harvey,1,0,0
1989-04-15T00:00:00Z,Simon White,1,0,0
1989-04-19T00:00:00Z,Martin Boyle,2,0,0
1989-08-23T00:00:00Z,Ian Clevely,1,0,0
1989-09-09T00:00:00Z,Colin Brain,1,0,0
1989-09-16T00:00:00Z,Adrian Harvey,1,0,0
1989-10-10T00:00:00Z,Dave Jones,2,0,0
1989-10-14T00:00:00Z,Dave Jones,1,0,0
1989-11-15T00:00:00Z,Simon Church,1,0,0
1989-11-15T00:00:00Z,Steve Worrell,1,0,0
1989-12-02T00:00:00Z,Alan Biley,1,0,0
1989-12-02T00:00:00Z,Micky Rustell,1,0,0
